currency,estruct,ecase,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
PPS,GRS,A1_2CH_67,HU	: 	11977.02 	11443.96 	11493.51 	10195.76 	9730.47 	9284.12 	9017.67 	8932.14 	8572.77 	8272.50 	7705.23 	7251.00 	7023.28 	6807.75 	6182.27 	5653.31 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,IE	: 	19056.50 	19134.37 	19664.86 	18698.40 	18821.69 	18221.61 	16820.98 	16806.20 	16758.16 	16026.41 	15623.29 	14804.87 	13996.62 	13359.95 	13529.22 	14803.89 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,IS	: 	27249.74 	25396.05 	24279.48 	22078.54 	20256.06 	19496.13 	19884.24 	24357.04 	25931.63 	24129.97 	22980.66 	19975.03 	18665.58 	18072.08 	17745.18 	18702.52 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,IT	: 	20401.95 	20020.59 	19564.51 	18454.60 	18532.67 	18169.18 	17334.27 	17394.32 	16786.19 	16146.74 	15548.98 	15070.69 	14868.35 	14697.67 	14827.75 	39338476.11 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,JP	: 	24801.01 	23211.63 	23520.29 	22188.35 	22156.30 	22190.65 	21553.19 	21491.45 	22388.13 	21714.12 	21228.98 	19670.60 	18929.01 	18335.89 	17637.29 	18687.74 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,LT	: 	9214.59 	8940.86 	8421.04 	7405.27 	7079.53 	7143.14 	6972.75 	7518.09 	7059.03 	6013.24 	5347.46 	4967.07 	4139.40 	4308.91 	4060.36 	4029.58 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,LU	: 	31224.81 	30434.23 	28721.28 	27820.04 	27049.50 	27415.70 	26524.95 	26688.80 	26289.33 	26061.05 	25098.45 	26250.41 	25559.12 	25100.64 	24303.00 	1402249.08 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,LV	: 	10153.94 	9143.45 	6543.84 	8129.81 	7782.86 	7940.33 	7544.96 	7268.58 	6731.07 	5746.68 	4985.50 	4542.61 	4330.16 	4144.11 	3889.75 	3700.01 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,MT	: 	7487.39 	16642.72 	18648.57 	17590.45 	16948.80 	15249.60 	14368.50 	14541.57 	13791.00 	13600.09 	13404.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,NL	: 	30237.39 	29576.34 	29149.89 	28603.18 	28286.04 	28405.75 	27160.31 	27438.19 	27449.90 	26142.79 	24620.90 	23803.47 	22636.19 	22813.52 	21948.99 	70677.64 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,NO	: 	30122.85 	29361.98 	29157.01 	28066.81 	26780.11 	26533.62 	25415.96 	25573.52 	25459.66 	23573.77 	22371.44 	21568.44 	20715.63 	20199.89 	19093.99 	19005.05 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,PL	: 	13292.49 	12145.90 	11489.88 	10611.02 	10514.64 	9635.89 	9283.50 	9259.99 	9217.43 	8020.12 	7559.32 	7468.14 	7364.22 	7150.66 	6945.33 	6628.58 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,PT	: 	14306.95 	14395.79 	14188.34 	12036.93 	13467.82 	13210.81 	12877.15 	12639.62 	12518.15 	11686.60 	10992.95 	10452.75 	10343.75 	10288.80 	9123.15 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,RO	: 	8850.15 	7673.83 	7659.31 	6586.68 	6621.28 	6374.00 	5795.60 	5819.29 	5066.50 	4316.65 	3874.20 	3730.18 	3304.27 	3236.59 	3199.40 	2755.47 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,SE	: 	24887.06 	24097.72 	22980.83 	22616.46 	21923.95 	21486.27 	21119.54 	21580.96 	20998.10 	19737.52 	19010.64 	18396.26 	17376.82 	17128.77 	16719.37 	16311.36 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,SI	: 	15177.88 	14487.59 	14573.83 	13381.24 	13258.03 	13423.29 	12704.22 	12768.56 	12360.02 	3668584.36 	3696727.75 	3725748.04 	3689196.26 	3780405.32 	3805933.65 	3862129.44 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,SK	: 	10686.05 	10095.83 	9828.11 	9048.24 	8898.00 	8732.76 	8324.13 	270.26 	8433.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,TR	: 	11649.46 	10742.26 	12006.63 	12257.50 	10072.26 	9913.24 	8995.16 	9652.79 	9177.96 	8676.05 	9363.66 	8859.14 	8693.44 	9474.18 	9820.57 	10293.43 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,UK	: 	25314.46 	24362.86 	25391.82 	27029.97 	25826.94 	26585.13 	26248.44 	27379.07 	28398.12 	27780.91 	26915.97 	26541.81 	25034.48 	24310.66 	23768.90 	22714.82 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,US	: 	28651.28 	27167.80 	24540.84 	25876.45 	25414.76 	25936.84 	24982.76 	24370.27 	24793.69 	23717.58 	22937.85 	22146.34 	21707.18 	21050.01 	20323.45 	20010.48 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,AT	: 	20667.78 	: 	18707.75 	19201.15 	18452.56 	17982.33 	17580.91 	17666.19 	17661.86 	17234.56 	16578.96 	15948.58 	15626.15 	14968.82 	14449.18 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,BE	: 	21801.57 	: 	20741.42 	20750.52 	19252.63 	18597.18 	18083.70 	18429.23 	17991.64 	17488.79 	17212.70 	16722.87 	16256.84 	16912.50 	16046.78 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,BG	: 	5916.37 	: 	5275.12 	4649.55 	4388.54 	3843.48 	3792.20 	3396.69 	2846.01 	2445.73 	2280.79 	1940.49 	1880.05 	1805.30 	1725.91 	1757.23 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,CH	: 	25891.61 	24825.87 	24245.69 	22028.04 	19619.06 	18432.86 	17954.50 	18153.93 	18235.27 	17089.31 	16738.52 	16248.92 	15873.88 	15929.60 	15189.03 	17087.43 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	12653.92 	11796.72 	11358.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,CZ	: 	9207.33 	: 	8411.49 	7982.57 	7718.46 	7889.98 	7614.66 	7569.35 	7234.95 	6717.59 	6318.91 	5916.54 	5645.22 	5323.79 	5110.91 	4802.64 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,DE	: 	23572.74 	: 	21644.12 	21718.35 	21255.36 	20343.34 	19418.12 	19996.14 	19813.96 	19074.18 	18714.64 	18183.21 	17520.72 	17068.53 	16453.83 	41461.64 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,DK	: 	19883.98 	: 	19100.87 	18358.13 	17908.78 	17712.56 	17005.70 	17248.00 	16931.75 	16027.78 	15293.75 	15238.62 	14842.04 	15209.20 	14498.58 	14511.39 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,EE	: 	8599.39 	: 	7882.53 	7027.81 	6364.18 	407.83 	: 	390.32 	5925.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,EL	: 	12168.43 	: 	12025.84 	10503.26 	8224.83 	10705.19 	9605.79 	9170.92 	9211.13 	8590.22 	8037.35 	7885.81 	7544.52 	6762.81 	5917.39 	4140261.88 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,ES	: 	14563.50 	: 	14306.38 	13151.01 	12978.26 	12815.23 	12356.06 	12215.11 	11840.41 	11531.89 	11300.55 	11017.13 	10967.51 	10991.28 	10495.62 	2547105.38 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,FI	: 	18192.85 	: 	17161.39 	16630.13 	16616.95 	16266.18 	15324.76 	15401.23 	14868.16 	13665.25 	13248.10 	12686.98 	12010.71 	11900.25 	11265.22 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,FR	: 	17924.07 	: 	16427.54 	16637.92 	16268.41 	15578.91 	14943.17 	14998.26 	14998.29 	14449.18 	14087.39 	13461.61 	13112.75 	13613.87 	13243.26 	114610.52 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,HR	: 	9524.99 	9255.82 	9435.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,HU	: 	8938.07 	: 	8577.24 	7646.82 	7297.85 	6963.09 	6763.25 	6699.10 	6429.58 	6204.38 	5778.92 	5438.25 	5267.46 	5105.81 	4636.70 	4239.98 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,IE	: 	14221.27 	: 	14748.64 	14023.80 	14116.27 	13666.20 	12615.74 	12604.65 	12568.62 	12019.81 	11717.47 	11103.65 	10497.47 	10019.97 	10096.44 	11102.91 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,IS	: 	20335.63 	19040.53 	18119.01 	16558.91 	15192.05 	14622.10 	14913.18 	18267.78 	19448.72 	18097.48 	17235.49 	14981.27 	13999.18 	13554.06 	13308.89 	13957.11 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,IT	: 	15225.33 	: 	14673.38 	13840.95 	13899.50 	13626.88 	13000.70 	13045.74 	12589.65 	12110.06 	11661.74 	11303.02 	11151.26 	11023.25 	11120.81 	29503857.08 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,JP	: 	18508.22 	18271.01 	17552.45 	16641.26 	16617.22 	16642.99 	16164.89 	16118.59 	16791.10 	16285.59 	15921.74 	14752.95 	14196.75 	13751.92 	13227.96 	13946.07 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,LT	: 	6876.57 	: 	6284.36 	5526.32 	5283.23 	5330.70 	5203.55 	5610.52 	5267.93 	4487.49 	3990.64 	3707.17 	3104.83 	3215.41 	3030.05 	3007.27 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,LU	: 	23302.10 	: 	21540.96 	20865.03 	20287.12 	20561.77 	19893.71 	20016.60 	19717.00 	19545.79 	18823.84 	19687.81 	19169.35 	18825.48 	18227.26 	1051686.81 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,LV	: 	7577.56 	: 	4883.46 	6067.02 	5808.10 	5925.62 	5630.56 	5424.32 	5023.19 	4288.57 	3720.52 	3390.02 	3231.49 	3092.63 	2902.79 	2761.22 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,MT	: 	5587.60 	: 	13916.84 	13127.20 	12648.36 	11380.30 	10722.76 	10851.92 	10291.79 	10149.32 	10003.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,NL	: 	22565.21 	: 	21862.42 	21452.38 	21214.52 	21304.32 	20370.23 	20578.64 	20587.43 	19607.09 	18465.68 	17852.60 	16977.14 	17110.14 	16461.74 	53008.23 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,NO	: 	22479.74 	21951.77 	21758.96 	21050.11 	20085.08 	19900.21 	19061.97 	19180.14 	19094.75 	17680.33 	16778.58 	16176.33 	15536.72 	15149.92 	14320.50 	14182.88 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,PL	: 	9919.76 	: 	8574.53 	7958.26 	7885.98 	7226.92 	6962.62 	6944.99 	6913.08 	6015.09 	5669.49 	5601.10 	5523.17 	5362.99 	5209.00 	4971.44 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,PT	: 	10676.83 	: 	10641.26 	9027.70 	10100.87 	9908.11 	9657.87 	9479.72 	9388.62 	8764.95 	8244.71 	7839.57 	7757.81 	7716.60 	6842.36 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,RO	: 	6604.59 	: 	5715.90 	4915.44 	4941.26 	4756.71 	4325.07 	4342.75 	3780.97 	3221.38 	2891.19 	2783.71 	2465.87 	2415.37 	2387.61 	2056.32 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,SE	: 	18572.43 	: 	17149.87 	16962.35 	16442.96 	16114.70 	15839.66 	16185.72 	15748.58 	14803.14 	14257.98 	13797.19 	13032.62 	12846.58 	12539.53 	12233.52 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,SI	: 	11326.78 	: 	10930.36 	10035.92 	9943.53 	10067.47 	9528.16 	9576.42 	9270.02 	2751436.71 	2772544.24 	2794309.44 	2766895.62 	2835302.38 	2854448.62 	2896595.43 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,SK	: 	7974.66 	: 	7371.09 	6786.18 	6673.49 	6549.57 	6243.10 	202.69 	6325.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,TR	: 	8693.62 	7906.61 	8960.17 	9193.12 	7554.20 	7434.93 	6746.38 	7239.60 	6883.47 	6507.04 	7022.75 	6644.36 	6520.08 	7105.63 	7365.43 	7720.05 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,UK	: 	18891.39 	: 	18949.12 	20272.48 	19370.21 	19938.84 	19686.33 	20534.30 	21298.59 	20835.68 	20186.98 	19906.36 	18775.87 	18232.99 	17826.68 	17036.11 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,US	: 	21381.55 	20496.07 	18314.06 	19407.34 	19061.07 	19452.63 	18737.07 	18277.70 	18595.27 	17788.19 	17203.39 	16609.76 	16280.39 	15787.51 	15242.58 	15007.86 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,AT	: 	27694.83 	26713.19 	24943.66 	25601.53 	24603.41 	23976.44 	23441.20 	23554.93 	23549.14 	22979.42 	22105.28 	21264.77 	20834.86 	19958.43 	19265.58 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,BE	: 	29214.11 	28506.82 	27655.23 	27667.36 	25670.17 	24796.25 	24111.60 	24572.30 	23988.86 	23318.39 	22950.28 	22297.17 	21675.78 	22550.00 	21395.71 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,BG	: 	7927.93 	7031.12 	7068.66 	6230.40 	5880.64 	5150.26 	5081.55 	4551.56 	3814.12 	3276.16 	3055.63 	2599.91 	2519.27 	2418.38 	2312.49 	2354.02 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,CH	: 	34694.75 	32405.46 	32489.23 	29370.72 	26158.74 	24577.15 	23939.33 	24205.23 	24313.69 	22785.74 	22318.02 	21665.23 	21165.17 	21239.47 	20252.03 	22897.15 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	16956.25 	15807.60 	15220.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,CZ	: 	12337.83 	11832.46 	11271.39 	10643.43 	10291.27 	10519.98 	10152.88 	10092.47 	9646.61 	8956.79 	8425.21 	7888.72 	7526.96 	7098.38 	6814.55 	6403.51 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,DE	: 	31587.47 	30320.04 	28858.82 	28957.79 	28340.49 	27124.46 	25890.82 	26661.51 	26418.61 	25432.24 	24952.85 	24244.28 	23360.96 	22758.04 	21938.44 	55282.19 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,DK	: 	26644.53 	25894.71 	25595.16 	24477.50 	23878.37 	23616.74 	22674.27 	22997.33 	22575.67 	21370.38 	20391.66 	20318.16 	19789.39 	20278.93 	19331.44 	19348.52 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,EE	: 	11523.18 	10491.83 	10510.03 	9370.41 	8485.57 	543.78 	: 	520.42 	7940.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,EL	: 	16305.69 	15684.33 	16034.45 	14004.35 	10966.44 	14273.59 	12807.72 	12227.88 	12281.50 	11453.63 	10716.47 	10514.42 	10059.35 	9017.07 	7889.85 	5520349.17 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,ES	: 	19515.09 	18907.71 	19075.17 	17534.69 	17304.35 	17086.97 	16474.75 	16286.81 	15787.22 	15375.85 	15067.40 	14689.50 	14623.34 	14655.04 	13994.16 	3396140.50 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,FI	: 	24378.42 	23327.88 	22881.85 	22173.51 	22155.93 	21688.23 	20433.01 	20534.97 	19824.22 	18220.34 	17664.14 	16915.97 	16014.28 	15866.99 	15020.29 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,FR	: 	24018.25 	23265.57 	21903.39 	22183.89 	21691.21 	20771.88 	19924.23 	19997.68 	19997.71 	19265.58 	18783.19 	17948.81 	17483.66 	18151.83 	17657.69 	152814.03 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,HR	: 	12763.49 	12314.26 	12643.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,HU	: 	11977.02 	11443.96 	11493.51 	10195.76 	9730.47 	9284.12 	9017.67 	8932.14 	8572.77 	8272.50 	7705.23 	7251.00 	7023.28 	6807.75 	6182.27 	5653.31 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,IE	: 	19056.50 	19134.37 	1833.73 	18698.40 	18821.69 	18221.61 	16820.98 	16806.20 	16758.16 	16026.41 	15623.29 	14804.87 	13996.62 	13359.95 	13529.22 	14803.89 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,IS	: 	27249.74 	25396.05 	24279.48 	22078.54 	20256.06 	19496.13 	19884.24 	24357.04 	25931.63 	24129.97 	22980.66 	19975.03 	18665.58 	18072.08 	17745.18 	18702.52 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,IT	: 	20401.95 	20020.59 	19564.51 	18454.60 	18532.67 	18260.02 	17334.27 	17394.32 	16786.19 	16146.74 	15548.98 	15070.69 	14868.35 	14697.67 	14827.75 	39338476.11 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,JP	: 	24801.01 	23211.63 	23520.29 	22188.35 	22156.30 	22190.65 	21553.19 	21491.45 	22388.13 	21714.12 	21228.98 	19670.60 	18929.01 	18335.89 	17637.29 	18687.74 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,LT	: 	9214.59 	8940.86 	8421.04 	7405.27 	7079.53 	7143.14 	6972.75 	7518.09 	7059.03 	6013.24 	5347.46 	4967.07 	4139.40 	4308.91 	4060.36 	4029.58 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,LU	: 	31224.81 	30434.23 	28721.28 	27820.04 	27049.50 	27415.70 	26524.95 	26688.80 	26289.33 	26061.05 	25098.45 	26250.41 	25559.12 	25100.64 	24303.00 	1402249.08 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,LV	: 	10153.94 	9143.45 	6543.84 	8129.81 	7782.86 	7940.33 	7544.96 	7268.58 	6731.07 	5746.68 	4985.50 	4542.61 	4330.16 	4144.11 	3889.75 	3700.01 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,MT	: 	7487.39 	16642.72 	18648.57 	17590.45 	16948.80 	15249.60 	14368.50 	14541.57 	13791.00 	13600.09 	13404.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,NL	: 	30237.39 	29576.34 	22406.65 	28603.18 	28286.04 	28405.75 	27160.31 	27438.19 	27449.90 	26142.79 	24620.90 	23803.47 	22636.19 	22813.52 	21948.99 	70677.64 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,NO	: 	30122.85 	29361.98 	29157.01 	28066.81 	26780.11 	26533.62 	25415.96 	25573.52 	25459.66 	23573.77 	22371.44 	21568.44 	20715.63 	20199.89 	19093.99 	19005.05 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,PL	: 	13292.49 	12145.90 	11489.88 	10611.02 	10514.64 	9635.89 	9283.50 	9259.99 	9217.43 	8020.12 	7559.32 	7468.14 	7364.22 	7150.66 	6945.33 	6628.58 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,PT	: 	14306.95 	14395.79 	14188.34 	12036.93 	13467.82 	13210.81 	12877.15 	12639.62 	12518.15 	11686.60 	10992.95 	10452.75 	10343.75 	10288.80 	9123.15 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,RO	: 	8850.15 	7673.83 	7659.31 	6586.68 	6621.28 	6374.00 	5795.60 	5819.29 	5066.50 	4316.65 	3874.20 	3730.18 	3304.27 	3236.59 	3199.40 	2755.47 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,SE	: 	24887.06 	24097.72 	22980.83 	22616.46 	21923.95 	21486.27 	21119.54 	21580.96 	20998.10 	19737.52 	19010.64 	18396.26 	17376.82 	17128.77 	16719.37 	16311.36 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,SI	: 	15177.88 	14487.59 	14573.83 	13381.24 	13258.03 	13423.29 	12704.22 	12768.56 	12360.02 	3668584.36 	3696727.75 	3725748.04 	3689196.26 	3780405.32 	3805933.65 	3862129.44 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,SK	: 	10686.05 	10095.83 	9828.11 	9048.24 	8898.00 	8732.76 	8324.13 	270.26 	8433.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,TR	: 	11649.46 	10742.26 	12006.63 	12257.50 	10072.26 	9913.24 	8995.16 	9652.79 	9177.96 	8676.05 	9363.66 	8859.14 	8693.44 	9474.18 	9820.57 	10293.43 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,UK	: 	25314.46 	24362.86 	25391.82 	27029.97 	25826.94 	26585.13 	26248.44 	27379.07 	28398.12 	27780.91 	26915.97 	26541.81 	25034.48 	24310.66 	23768.90 	22714.82 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,US	: 	28651.28 	27167.80 	24540.84 	25876.45 	25414.76 	25936.84 	24982.76 	24370.27 	24793.69 	23717.58 	22937.85 	22146.34 	21707.18 	21050.01 	20323.45 	20010.48 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,AT	: 	33068.45 	31896.35 	29932.39 	30721.84 	29524.10 	28771.73 	28129.45 	28265.91 	28258.97 	27575.30 	26526.34 	25517.73 	25001.84 	23950.11 	23118.70 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,BE	: 	34882.52 	34037.99 	33186.27 	33200.84 	30804.21 	29755.50 	28933.93 	29486.76 	28786.63 	27982.06 	27540.33 	26756.59 	26010.94 	27059.99 	25674.85 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,BG	: 	9466.19 	8395.37 	8440.19 	7439.28 	7021.66 	6149.56 	6067.53 	5434.70 	4553.39 	3911.80 	3648.56 	3103.32 	3008.08 	2886.97 	2759.95 	2810.24 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,CH	: 	41426.57 	38693.08 	38793.11 	35244.86 	31390.50 	29492.58 	28727.20 	29046.28 	29176.43 	27342.89 	26781.63 	25998.28 	25398.21 	25487.36 	24302.44 	27339.88 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	20246.27 	18874.75 	18173.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,CZ	: 	14731.73 	14128.31 	13458.38 	12772.12 	12349.53 	12623.97 	12183.45 	12110.96 	11575.93 	10748.14 	10110.25 	9466.47 	9032.35 	8518.06 	8177.46 	7684.22 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,DE	: 	37716.38 	36203.03 	34630.59 	34749.35 	34008.59 	32549.35 	31068.99 	31993.82 	31702.33 	30518.69 	29943.42 	29093.13 	28033.16 	27309.64 	26326.12 	66338.62 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,DK	: 	31814.37 	30919.06 	30561.39 	29373.00 	28654.04 	28340.09 	27209.12 	27596.80 	27090.81 	25644.45 	24470.00 	24381.79 	23747.27 	24334.72 	23197.73 	23218.22 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,EE	: 	13759.02 	12527.55 	12612.04 	11244.49 	10182.68 	652.53 	: 	624.51 	9481.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,EL	: 	19469.49 	18727.56 	19241.34 	16805.22 	13159.73 	17128.31 	15369.26 	14673.47 	14737.80 	13744.35 	12859.77 	12617.30 	12071.23 	10820.49 	9467.82 	6624419.01 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,ES	: 	23301.60 	22576.37 	22890.20 	21041.63 	20765.23 	20504.36 	19769.70 	19544.16 	18944.66 	18451.03 	18080.89 	17627.40 	17548.01 	17586.04 	16792.99 	4075368.60 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,FI	: 	29108.56 	27854.19 	27458.22 	26608.22 	26587.11 	26025.87 	24519.62 	24641.96 	23789.06 	21864.40 	21196.97 	20299.16 	19217.14 	19040.40 	18024.35 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,FR	: 	28678.51 	27779.78 	26284.07 	26620.66 	26029.45 	24926.26 	23909.08 	23997.21 	23997.26 	23118.69 	22539.83 	21538.57 	20980.40 	21782.20 	21189.22 	183376.83 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,HR	: 	15239.98 	14703.59 	15096.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,HU	: 	14300.91 	13664.43 	13723.59 	12234.91 	11676.56 	11140.95 	10821.21 	10718.56 	10287.32 	9927.00 	9246.27 	8701.21 	8427.93 	8169.30 	7418.72 	6783.97 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,IE	: 	22754.02 	22847.00 	23597.83 	22438.08 	22586.03 	21865.93 	20185.18 	20167.44 	20109.79 	19231.69 	18747.95 	17765.85 	16795.95 	16031.95 	16154.30 	17764.66 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,IS	: 	32537.00 	30323.64 	28990.42 	26494.25 	24307.28 	23395.35 	23861.09 	29228.45 	31117.96 	28955.97 	27576.79 	23970.04 	22398.69 	21686.50 	21294.22 	22331.37 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,IT	: 	24360.53 	23905.18 	23477.41 	22145.51 	22239.20 	21803.01 	20801.12 	20873.18 	20143.44 	19376.10 	18658.78 	18084.83 	17842.02 	17637.21 	17793.30 	47206171.34 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,JP	: 	29613.15 	27715.38 	28083.92 	26626.02 	26587.56 	26628.78 	25863.83 	25789.74 	26865.76 	26056.94 	25474.78 	23604.73 	22714.81 	22003.06 	21164.74 	22313.72 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,LT	: 	11002.51 	10675.66 	10054.98 	8842.11 	8453.17 	8529.12 	8325.67 	8976.83 	8428.69 	7179.98 	6385.03 	5930.93 	4967.51 	5144.65 	4848.19 	4811.22 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,LU	: 	37283.36 	36339.38 	34465.53 	33384.05 	32459.39 	32898.84 	31829.93 	32026.56 	31547.19 	31273.27 	30118.14 	31500.49 	30670.95 	30120.76 	29163.61 	1682698.89 	: 	: 	: 	: 	: 
PPS,GRS,A1_80,LV	: 	12124.10 	10917.54 	7813.54 	9707.24 	9292.97 	9480.99 	9008.90 	8678.90 	8037.10 	6861.71 	5952.84 	5424.02 	5170.37 	4948.21 	4644.46 	4417.93 	: 	: 	: 	: 	: 
